value,sourceX,sourceY,targetX,targetY,滞后时间
0.133333333,2006,lwT3,2007,nsfT0,滞后1年窗口
0.166666667,2006,lwT3,2007,nsfT1,滞后1年窗口
0.166666667,2006,lwT3,2007,nsfT4,滞后1年窗口
0.1,2007,lwT3,2008,nsfT0,滞后1年窗口
0.1,2007,lwT3,2008,nsfT4,滞后1年窗口
0.1,2008,lwT3,2009,nsfT2,滞后1年窗口
0.1,2008,lwT3,2009,nsfT3,滞后1年窗口
0.133333333,2008,lwT3,2009,nsfT4,滞后1年窗口
0.166666667,2008,lwT3,2009,nsfT5,滞后1年窗口
0.2,2008,lwT3,2009,nsfT0,滞后1年窗口
0.233333333,2008,lwT3,2009,nsfT1,滞后1年窗口
0.1,2009,lwT3,2010,nsfT0,滞后1年窗口
0.1,2009,lwT3,2010,nsfT3,滞后1年窗口
0.2,2009,lwT3,2010,nsfT1,滞后1年窗口
0.1,2010,lwT3,2011,nsfT4,滞后1年窗口
0.133333333,2010,lwT3,2011,nsfT2,滞后1年窗口
0.133333333,2010,lwT3,2011,nsfT3,滞后1年窗口
0.1,2011,lwT3,2012,nsfT4,滞后1年窗口
0.233333333,2014,lwT3,2015,nsfT1,滞后1年窗口
0.233333333,2014,lwT3,2015,nsfT2,滞后1年窗口
0.133333333,2015,lwT3,2016,nsfT2,滞后1年窗口
0.1,2016,lwT3,2017,nsfT2,滞后1年窗口
0.133333333,2016,lwT3,2017,nsfT1,滞后1年窗口
0.2,2000,lwT4,2001,nsfT2,滞后1年窗口
0.233333333,2000,lwT4,2001,nsfT1,滞后1年窗口
0.1,2001,lwT4,2002,nsfT0,滞后1年窗口
0.1,2001,lwT4,2002,nsfT2,滞后1年窗口
0.1,2002,lwT4,2003,nsfT1,滞后1年窗口
0.1,2003,lwT4,2004,nsfT2,滞后1年窗口
0.133333333,2003,lwT4,2004,nsfT3,滞后1年窗口
0.1,2004,lwT4,2005,nsfT1,滞后1年窗口
0.1,2004,lwT4,2005,nsfT2,滞后1年窗口
0.2,2004,lwT4,2005,nsfT0,滞后1年窗口
0.1,2005,lwT4,2006,nsfT0,滞后1年窗口
0.1,2005,lwT4,2006,nsfT1,滞后1年窗口
0.1,2005,lwT4,2006,nsfT2,滞后1年窗口
0.1,2005,lwT4,2006,nsfT4,滞后1年窗口
0.1,2007,lwT4,2008,nsfT1,滞后1年窗口
0.1,2007,lwT4,2008,nsfT2,滞后1年窗口
0.133333333,2007,lwT4,2008,nsfT4,滞后1年窗口
0.1,2008,lwT4,2009,nsfT0,滞后1年窗口
0.133333333,2008,lwT4,2009,nsfT5,滞后1年窗口
0.133333333,2009,lwT4,2010,nsfT1,滞后1年窗口
0.133333333,2009,lwT4,2010,nsfT4,滞后1年窗口
0.1,2011,lwT4,2012,nsfT2,滞后1年窗口
0.133333333,2011,lwT4,2012,nsfT3,滞后1年窗口
0.2,2011,lwT4,2012,nsfT4,滞后1年窗口
0.1,2012,lwT4,2013,nsfT0,滞后1年窗口
0.133333333,2013,lwT4,2014,nsfT1,滞后1年窗口
0.133333333,2013,lwT4,2014,nsfT5,滞后1年窗口
0.166666667,2013,lwT4,2014,nsfT0,滞后1年窗口
0.166666667,2013,lwT4,2014,nsfT3,滞后1年窗口
0.266666667,2013,lwT4,2014,nsfT2,滞后1年窗口
0.1,2015,lwT4,2016,nsfT5,滞后1年窗口
0.166666667,2003,lwT5,2004,nsfT3,滞后1年窗口
0.1,2005,lwT5,2006,nsfT1,滞后1年窗口
0.133333333,2005,lwT5,2006,nsfT3,滞后1年窗口
0.2,2005,lwT5,2006,nsfT0,滞后1年窗口
0.133333333,2006,lwT5,2007,nsfT0,滞后1年窗口
0.1,2007,lwT5,2008,nsfT4,滞后1年窗口
0.2,2007,lwT5,2008,nsfT5,滞后1年窗口
0.1,2008,lwT5,2009,nsfT5,滞后1年窗口
0.1,2009,lwT5,2010,nsfT1,滞后1年窗口
0.1,2009,lwT5,2010,nsfT4,滞后1年窗口
0.1,2010,lwT5,2011,nsfT1,滞后1年窗口
0.1,2010,lwT5,2011,nsfT2,滞后1年窗口
0.1,2011,lwT5,2012,nsfT0,滞后1年窗口
0.1,2011,lwT5,2012,nsfT2,滞后1年窗口
0.1,2011,lwT5,2012,nsfT4,滞后1年窗口
0.166666667,2011,lwT5,2012,nsfT1,滞后1年窗口
0.2,2011,lwT5,2012,nsfT3,滞后1年窗口
0.1,2012,lwT5,2013,nsfT5,滞后1年窗口
0.166666667,2012,lwT5,2013,nsfT1,滞后1年窗口
0.166666667,2012,lwT5,2013,nsfT3,滞后1年窗口
0.1,2013,lwT5,2014,nsfT3,滞后1年窗口
0.1,2014,lwT5,2015,nsfT6,滞后1年窗口
0.1,2015,lwT5,2016,nsfT2,滞后1年窗口
0.1,2016,lwT5,2017,nsfT1,滞后1年窗口
0.133333333,2016,lwT5,2017,nsfT6,滞后1年窗口
0.166666667,2016,lwT5,2017,nsfT2,滞后1年窗口
0.1,2018,lwT5,2019,nsfT8,滞后1年窗口
0.133333333,2018,lwT5,2019,nsfT5,滞后1年窗口
0.133333333,2018,lwT5,2019,nsfT9,滞后1年窗口
0.1,2003,lwT6,2004,nsfT2,滞后1年窗口
0.133333333,2003,lwT6,2004,nsfT1,滞后1年窗口
0.133333333,2003,lwT6,2004,nsfT3,滞后1年窗口
0.1,2004,lwT6,2005,nsfT1,滞后1年窗口
0.1,2004,lwT6,2005,nsfT2,滞后1年窗口
0.1,2005,lwT6,2006,nsfT0,滞后1年窗口
0.133333333,2007,lwT6,2008,nsfT0,滞后1年窗口
0.1,2008,lwT6,2009,nsfT0,滞后1年窗口
0.1,2009,lwT6,2010,nsfT0,滞后1年窗口
0.1,2009,lwT6,2010,nsfT1,滞后1年窗口
0.133333333,2009,lwT6,2010,nsfT4,滞后1年窗口
0.133333333,2010,lwT6,2011,nsfT2,滞后1年窗口
0.133333333,2010,lwT6,2011,nsfT3,滞后1年窗口
0.133333333,2010,lwT6,2011,nsfT4,滞后1年窗口
0.1,2011,lwT6,2012,nsfT2,滞后1年窗口
0.133333333,2011,lwT6,2012,nsfT4,滞后1年窗口
0.1,2013,lwT6,2014,nsfT1,滞后1年窗口
0.1,2013,lwT6,2014,nsfT2,滞后1年窗口
0.133333333,2013,lwT6,2014,nsfT3,滞后1年窗口
0.133333333,2013,lwT6,2014,nsfT5,滞后1年窗口
0.1,2016,lwT6,2017,nsfT1,滞后1年窗口
0.1,2016,lwT6,2017,nsfT4,滞后1年窗口
0.1,2016,lwT6,2017,nsfT6,滞后1年窗口
0.133333333,2016,lwT6,2017,nsfT5,滞后1年窗口
0.1,2018,lwT6,2019,nsfT2,滞后1年窗口
0.166666667,2018,lwT6,2019,nsfT14,滞后1年窗口
0.1,2004,lwT7,2005,nsfT0,滞后1年窗口
0.1,2004,lwT7,2005,nsfT1,滞后1年窗口
0.133333333,2004,lwT7,2005,nsfT2,滞后1年窗口
0.1,2008,lwT7,2009,nsfT1,滞后1年窗口
0.133333333,2008,lwT7,2009,nsfT0,滞后1年窗口
0.166666667,2009,lwT7,2010,nsfT1,滞后1年窗口
0.1,2014,lwT7,2015,nsfT6,滞后1年窗口
0.133333333,2014,lwT7,2015,nsfT0,滞后1年窗口
0.133333333,2014,lwT7,2015,nsfT1,滞后1年窗口
0.1,2017,lwT7,2018,nsfT0,滞后1年窗口
0.133333333,2017,lwT7,2018,nsfT7,滞后1年窗口
0.166666667,2017,lwT7,2018,nsfT6,滞后1年窗口
0.266666667,2017,lwT7,2018,nsfT1,滞后1年窗口
0.1,2018,lwT7,2019,nsfT1,滞后1年窗口
0.1,2018,lwT7,2019,nsfT12,滞后1年窗口
0.133333333,2018,lwT7,2019,nsfT10,滞后1年窗口
0.133333333,2018,lwT7,2019,nsfT14,滞后1年窗口
0.133333333,2018,lwT7,2019,nsfT5,滞后1年窗口
0.1,2007,lwT8,2008,nsfT2,滞后1年窗口
0.1,2007,lwT8,2008,nsfT5,滞后1年窗口
0.166666667,2007,lwT8,2008,nsfT0,滞后1年窗口
0.1,2008,lwT8,2009,nsfT2,滞后1年窗口
0.133333333,2008,lwT8,2009,nsfT1,滞后1年窗口
0.1,2009,lwT8,2010,nsfT4,滞后1年窗口
0.2,2011,lwT8,2012,nsfT4,滞后1年窗口
0.166666667,2012,lwT8,2013,nsfT0,滞后1年窗口
0.166666667,2012,lwT8,2013,nsfT1,滞后1年窗口
0.233333333,2013,lwT8,2014,nsfT5,滞后1年窗口
0.1,2016,lwT8,2017,nsfT3,滞后1年窗口
0.1,2016,lwT8,2017,nsfT4,滞后1年窗口
0.1,2018,lwT8,2019,nsfT13,滞后1年窗口
0.133333333,2018,lwT8,2019,nsfT8,滞后1年窗口
0.166666667,2018,lwT8,2019,nsfT14,滞后1年窗口
0.233333333,2018,lwT8,2019,nsfT9,滞后1年窗口
0.1,2007,lwT9,2008,nsfT0,滞后1年窗口
0.1,2008,lwT9,2009,nsfT1,滞后1年窗口
0.133333333,2008,lwT9,2009,nsfT5,滞后1年窗口
0.1,2009,lwT9,2010,nsfT1,滞后1年窗口
0.1,2010,lwT9,2011,nsfT3,滞后1年窗口
0.133333333,2010,lwT9,2011,nsfT2,滞后1年窗口
0.133333333,2010,lwT9,2011,nsfT4,滞后1年窗口
0.1,2011,lwT9,2012,nsfT0,滞后1年窗口
0.1,2011,lwT9,2012,nsfT2,滞后1年窗口
0.1,2011,lwT9,2012,nsfT4,滞后1年窗口
0.133333333,2011,lwT9,2012,nsfT1,滞后1年窗口
0.133333333,2011,lwT9,2012,nsfT3,滞后1年窗口
0.1,2012,lwT9,2013,nsfT0,滞后1年窗口
0.1,2012,lwT9,2013,nsfT5,滞后1年窗口
0.133333333,2012,lwT9,2013,nsfT1,滞后1年窗口
0.1,2014,lwT9,2015,nsfT0,滞后1年窗口
0.1,2014,lwT9,2015,nsfT6,滞后1年窗口
0.266666667,2016,lwT9,2017,nsfT4,滞后1年窗口
0.1,2017,lwT9,2018,nsfT1,滞后1年窗口
0.133333333,2017,lwT9,2018,nsfT0,滞后1年窗口
0.133333333,2017,lwT9,2018,nsfT4,滞后1年窗口
0.133333333,2017,lwT9,2018,nsfT7,滞后1年窗口
0.133333333,2017,lwT9,2018,nsfT9,滞后1年窗口
0.166666667,2017,lwT9,2018,nsfT2,滞后1年窗口
0.2,2017,lwT9,2018,nsfT5,滞后1年窗口
0.2,2017,lwT9,2018,nsfT6,滞后1年窗口
0.233333333,2017,lwT9,2018,nsfT8,滞后1年窗口
0.266666667,2017,lwT9,2018,nsfT3,滞后1年窗口
0.1,2018,lwT9,2019,nsfT0,滞后1年窗口
0.1,2018,lwT9,2019,nsfT1,滞后1年窗口
0.1,2018,lwT9,2019,nsfT12,滞后1年窗口
0.1,2018,lwT9,2019,nsfT13,滞后1年窗口
0.1,2018,lwT9,2019,nsfT14,滞后1年窗口
0.1,2018,lwT9,2019,nsfT4,滞后1年窗口
0.1,2018,lwT9,2019,nsfT5,滞后1年窗口
0.133333333,2018,lwT9,2019,nsfT10,滞后1年窗口
0.133333333,2018,lwT9,2019,nsfT11,滞后1年窗口
0.133333333,2018,lwT9,2019,nsfT2,滞后1年窗口
0.166666667,2018,lwT9,2019,nsfT9,滞后1年窗口
0.2,2018,lwT9,2019,nsfT8,滞后1年窗口
0.1,2000,nsfT0,2001,lwT4,滞后1年窗口
0.1,2002,nsfT0,2003,lwT1,滞后1年窗口
0.1,2002,nsfT0,2003,lwT3,滞后1年窗口
0.1,2002,nsfT0,2003,lwT4,滞后1年窗口
0.133333333,2002,nsfT0,2003,lwT0,滞后1年窗口
0.133333333,2002,nsfT0,2003,lwT6,滞后1年窗口
0.1,2003,nsfT0,2004,lwT2,滞后1年窗口
0.1,2003,nsfT0,2004,lwT4,滞后1年窗口
0.133333333,2003,nsfT0,2004,lwT0,滞后1年窗口
0.133333333,2003,nsfT0,2004,lwT6,滞后1年窗口
0.166666667,2003,nsfT0,2004,lwT7,滞后1年窗口
0.1,2004,nsfT0,2005,lwT4,滞后1年窗口
0.133333333,2005,nsfT0,2006,lwT1,滞后1年窗口
0.133333333,2005,nsfT0,2006,lwT2,滞后1年窗口
0.166666667,2005,nsfT0,2006,lwT3,滞后1年窗口
0.166666667,2005,nsfT0,2006,lwT5,滞后1年窗口
0.1,2006,nsfT0,2007,lwT6,滞后1年窗口
0.133333333,2006,nsfT0,2007,lwT3,滞后1年窗口
0.133333333,2006,nsfT0,2007,lwT8,滞后1年窗口
0.133333333,2006,nsfT0,2007,lwT9,滞后1年窗口
0.233333333,2007,nsfT0,2008,lwT3,滞后1年窗口
0.3,2007,nsfT0,2008,lwT8,滞后1年窗口
0.133333333,2008,nsfT0,2009,lwT0,滞后1年窗口
0.133333333,2008,nsfT0,2009,lwT1,滞后1年窗口
0.166666667,2008,nsfT0,2009,lwT10,滞后1年窗口
0.233333333,2008,nsfT0,2009,lwT6,滞后1年窗口
0.133333333,2009,nsfT0,2010,lwT1,滞后1年窗口
0.133333333,2009,nsfT0,2010,lwT10,滞后1年窗口
0.166666667,2009,nsfT0,2010,lwT5,滞后1年窗口
0.2,2009,nsfT0,2010,lwT11,滞后1年窗口
0.133333333,2010,nsfT0,2011,lwT4,滞后1年窗口
0.166666667,2013,nsfT0,2014,lwT7,滞后1年窗口
0.166666667,2013,nsfT0,2014,lwT9,滞后1年窗口
0.233333333,2014,nsfT0,2015,lwT0,滞后1年窗口
0.133333333,2015,nsfT0,2016,lwT0,滞后1年窗口
0.133333333,2015,nsfT0,2016,lwT3,滞后1年窗口
0.133333333,2015,nsfT0,2016,lwT6,滞后1年窗口
0.233333333,2015,nsfT0,2016,lwT11,滞后1年窗口
0.166666667,2016,nsfT0,2017,lwT10,滞后1年窗口
0.2,2017,nsfT0,2018,lwT13,滞后1年窗口
0.133333333,2018,nsfT0,2019,lwT13,滞后1年窗口
0.2,2018,nsfT0,2019,lwT1,滞后1年窗口
0.2,2018,nsfT0,2019,lwT14,滞后1年窗口
0.1,2000,nsfT1,2001,lwT0,滞后1年窗口
0.1,2000,nsfT1,2001,lwT4,滞后1年窗口
0.133333333,2001,nsfT1,2002,lwT2,滞后1年窗口
0.133333333,2001,nsfT1,2002,lwT4,滞后1年窗口
0.2,2001,nsfT1,2002,lwT1,滞后1年窗口
0.1,2002,nsfT1,2003,lwT5,滞后1年窗口
0.166666667,2003,nsfT1,2004,lwT2,滞后1年窗口
0.1,2004,nsfT1,2005,lwT2,滞后1年窗口
0.1,2004,nsfT1,2005,lwT3,滞后1年窗口
0.166666667,2004,nsfT1,2005,lwT5,滞后1年窗口
0.2,2004,nsfT1,2005,lwT1,滞后1年窗口
0.1,2005,nsfT1,2006,lwT2,滞后1年窗口
0.1,2006,nsfT1,2007,lwT6,滞后1年窗口
0.133333333,2006,nsfT1,2007,lwT3,滞后1年窗口
0.133333333,2006,nsfT1,2007,lwT4,滞后1年窗口
0.133333333,2006,nsfT1,2007,lwT8,滞后1年窗口
0.166666667,2006,nsfT1,2007,lwT5,滞后1年窗口
0.233333333,2007,nsfT1,2008,lwT3,滞后1年窗口
0.133333333,2009,nsfT1,2010,lwT6,滞后1年窗口
0.166666667,2009,nsfT1,2010,lwT11,滞后1年窗口
0.166666667,2009,nsfT1,2010,lwT3,滞后1年窗口
0.133333333,2010,nsfT1,2011,lwT11,滞后1年窗口
0.166666667,2010,nsfT1,2011,lwT4,滞后1年窗口
0.166666667,2010,nsfT1,2011,lwT9,滞后1年窗口
0.133333333,2011,nsfT1,2012,lwT10,滞后1年窗口
0.266666667,2011,nsfT1,2012,lwT1,滞后1年窗口
0.2,2012,nsfT1,2013,lwT4,滞后1年窗口
0.133333333,2013,nsfT1,2014,lwT2,滞后1年窗口
0.166666667,2013,nsfT1,2014,lwT0,滞后1年窗口
0.166666667,2014,nsfT1,2015,lwT12,滞后1年窗口
0.133333333,2015,nsfT1,2016,lwT8,滞后1年窗口
0.133333333,2016,nsfT1,2017,lwT2,滞后1年窗口
0.166666667,2016,nsfT1,2017,lwT9,滞后1年窗口
0.2,2017,nsfT1,2018,lwT13,滞后1年窗口
0.133333333,2018,nsfT1,2019,lwT0,滞后1年窗口
0.166666667,2018,nsfT1,2019,lwT1,滞后1年窗口
0.2,2018,nsfT1,2019,lwT7,滞后1年窗口
0.1,2001,nsfT2,2002,lwT1,滞后1年窗口
0.1,2002,nsfT2,2003,lwT2,滞后1年窗口
0.133333333,2002,nsfT2,2003,lwT0,滞后1年窗口
0.133333333,2002,nsfT2,2003,lwT1,滞后1年窗口
0.133333333,2002,nsfT2,2003,lwT4,滞后1年窗口
0.166666667,2002,nsfT2,2003,lwT5,滞后1年窗口
0.166666667,2002,nsfT2,2003,lwT6,滞后1年窗口
0.1,2004,nsfT2,2005,lwT3,滞后1年窗口
0.1,2005,nsfT2,2006,lwT1,滞后1年窗口
0.1,2005,nsfT2,2006,lwT3,滞后1年窗口
0.1,2005,nsfT2,2006,lwT5,滞后1年窗口
0.166666667,2005,nsfT2,2006,lwT2,滞后1年窗口
0.166666667,2006,nsfT2,2007,lwT0,滞后1年窗口
0.133333333,2008,nsfT2,2009,lwT1,滞后1年窗口
0.133333333,2008,nsfT2,2009,lwT2,滞后1年窗口
0.133333333,2010,nsfT2,2011,lwT8,滞后1年窗口
0.166666667,2011,nsfT2,2012,lwT8,滞后1年窗口
0.2,2011,nsfT2,2012,lwT11,滞后1年窗口
0.2,2011,nsfT2,2012,lwT5,滞后1年窗口
0.266666667,2012,nsfT2,2013,lwT4,滞后1年窗口
0.166666667,2013,nsfT2,2014,lwT0,滞后1年窗口
0.333333333,2014,nsfT2,2015,lwT0,滞后1年窗口
0.133333333,2015,nsfT2,2016,lwT0,滞后1年窗口
0.133333333,2015,nsfT2,2016,lwT5,滞后1年窗口
0.133333333,2015,nsfT2,2016,lwT6,滞后1年窗口
0.333333333,2015,nsfT2,2016,lwT11,滞后1年窗口
0.133333333,2016,nsfT2,2017,lwT15,滞后1年窗口
0.166666667,2016,nsfT2,2017,lwT11,滞后1年窗口
0.166666667,2016,nsfT2,2017,lwT7,滞后1年窗口
0.266666667,2016,nsfT2,2017,lwT9,滞后1年窗口
0.133333333,2017,nsfT2,2018,lwT17,滞后1年窗口
0.133333333,2017,nsfT2,2018,lwT9,滞后1年窗口
0.166666667,2017,nsfT2,2018,lwT13,滞后1年窗口
0.166666667,2018,nsfT2,2019,lwT1,滞后1年窗口
0.2,2018,nsfT2,2019,lwT14,滞后1年窗口
0.2,2018,nsfT2,2019,lwT9,滞后1年窗口
0.133333333,2004,nsfT3,2005,lwT5,滞后1年窗口
0.2,2004,nsfT3,2005,lwT0,滞后1年窗口
0.2,2004,nsfT3,2005,lwT1,滞后1年窗口
0.133333333,2005,nsfT3,2006,lwT1,滞后1年窗口
0.133333333,2006,nsfT3,2007,lwT4,滞后1年窗口
0.133333333,2006,nsfT3,2007,lwT6,滞后1年窗口
0.133333333,2010,nsfT3,2011,lwT4,滞后1年窗口
0.133333333,2010,nsfT3,2011,lwT5,滞后1年窗口
0.133333333,2011,nsfT3,2012,lwT11,滞后1年窗口
0.133333333,2011,nsfT3,2012,lwT5,滞后1年窗口
0.133333333,2011,nsfT3,2012,lwT9,滞后1年窗口
0.2,2012,nsfT3,2013,lwT4,滞后1年窗口
0.133333333,2013,nsfT3,2014,lwT2,滞后1年窗口
0.266666667,2013,nsfT3,2014,lwT3,滞后1年窗口
0.166666667,2014,nsfT3,2015,lwT0,滞后1年窗口
0.166666667,2014,nsfT3,2015,lwT8,滞后1年窗口
0.133333333,2015,nsfT3,2016,lwT11,滞后1年窗口
0.233333333,2017,nsfT3,2018,lwT13,滞后1年窗口
0.166666667,2018,nsfT3,2019,lwT14,滞后1年窗口
0.166666667,2018,nsfT3,2019,lwT15,滞后1年窗口
0.2,2018,nsfT3,2019,lwT1,滞后1年窗口
0.166666667,2006,nsfT4,2007,lwT4,滞后1年窗口
0.2,2007,nsfT4,2008,lwT2,滞后1年窗口
0.233333333,2007,nsfT4,2008,lwT3,滞后1年窗口
0.133333333,2008,nsfT4,2009,lwT1,滞后1年窗口
0.133333333,2009,nsfT4,2010,lwT11,滞后1年窗口
0.133333333,2010,nsfT4,2011,lwT4,滞后1年窗口
0.133333333,2010,nsfT4,2011,lwT9,滞后1年窗口
0.133333333,2011,nsfT4,2012,lwT5,滞后1年窗口
0.166666667,2011,nsfT4,2012,lwT8,滞后1年窗口
0.166666667,2012,nsfT4,2013,lwT4,滞后1年窗口
0.166666667,2012,nsfT4,2013,lwT6,滞后1年窗口
0.2,2012,nsfT4,2013,lwT11,滞后1年窗口
0.133333333,2013,nsfT4,2014,lwT2,滞后1年窗口
0.133333333,2015,nsfT4,2016,lwT11,滞后1年窗口
0.133333333,2015,nsfT4,2016,lwT9,滞后1年窗口
0.166666667,2016,nsfT4,2017,lwT9,滞后1年窗口
0.133333333,2017,nsfT4,2018,lwT2,滞后1年窗口
0.166666667,2017,nsfT4,2018,lwT10,滞后1年窗口
0.166666667,2017,nsfT4,2018,lwT17,滞后1年窗口
0.233333333,2017,nsfT4,2018,lwT12,滞后1年窗口
0.133333333,2008,nsfT5,2009,lwT2,滞后1年窗口
0.133333333,2009,nsfT5,2010,lwT1,滞后1年窗口
0.133333333,2009,nsfT5,2010,lwT10,滞后1年窗口
0.133333333,2009,nsfT5,2010,lwT6,滞后1年窗口
0.2,2009,nsfT5,2010,lwT11,滞后1年窗口
0.133333333,2010,nsfT5,2011,lwT9,滞后1年窗口
0.3,2010,nsfT5,2011,lwT5,滞后1年窗口
0.133333333,2014,nsfT5,2015,lwT8,滞后1年窗口
0.166666667,2014,nsfT5,2015,lwT3,滞后1年窗口
0.2,2014,nsfT5,2015,lwT11,滞后1年窗口
0.233333333,2016,nsfT5,2017,lwT9,滞后1年窗口
0.133333333,2017,nsfT5,2018,lwT7,滞后1年窗口
0.133333333,2017,nsfT5,2018,lwT9,滞后1年窗口
0.3,2017,nsfT5,2018,lwT13,滞后1年窗口
0.133333333,2018,nsfT5,2019,lwT1,滞后1年窗口
0.133333333,2018,nsfT5,2019,lwT15,滞后1年窗口
0.233333333,2018,nsfT5,2019,lwT7,滞后1年窗口
0.133333333,2015,nsfT6,2016,lwT6,滞后1年窗口
0.133333333,2015,nsfT6,2016,lwT9,滞后1年窗口
0.166666667,2015,nsfT6,2016,lwT10,滞后1年窗口
0.2,2015,nsfT6,2016,lwT11,滞后1年窗口
0.133333333,2017,nsfT6,2018,lwT10,滞后1年窗口
0.133333333,2017,nsfT6,2018,lwT13,滞后1年窗口
0.133333333,2017,nsfT6,2018,lwT16,滞后1年窗口
0.133333333,2018,nsfT6,2019,lwT14,滞后1年窗口
0.166666667,2018,nsfT6,2019,lwT1,滞后1年窗口
0.133333333,2018,nsfT7,2019,lwT7,滞后1年窗口
0.2,2018,nsfT7,2019,lwT18,滞后1年窗口
0.3,2018,nsfT7,2019,lwT0,滞后1年窗口
0.166666667,2018,nsfT8,2019,lwT14,滞后1年窗口
0.233333333,2018,nsfT8,2019,lwT1,滞后1年窗口
0.133333333,2018,nsfT9,2019,lwT13,滞后1年窗口
0.166666667,2018,nsfT9,2019,lwT1,滞后1年窗口
0.2,2018,nsfT9,2019,lwT14,滞后1年窗口
0.1,2000,lwT0,2002,nsfT2,滞后2年窗口
0.133333333,2000,lwT0,2002,nsfT0,滞后2年窗口
0.1,2003,lwT0,2005,nsfT0,滞后2年窗口
0.1,2004,lwT0,2006,nsfT0,滞后2年窗口
0.1,2004,lwT0,2006,nsfT1,滞后2年窗口
0.166666667,2004,lwT0,2006,nsfT2,滞后2年窗口
0.166666667,2004,lwT0,2006,nsfT4,滞后2年窗口
0.166666667,2005,lwT0,2007,nsfT0,滞后2年窗口
0.1,2007,lwT0,2009,nsfT3,滞后2年窗口
0.1,2007,lwT0,2009,nsfT4,滞后2年窗口
0.133333333,2007,lwT0,2009,nsfT1,滞后2年窗口
0.166666667,2007,lwT0,2009,nsfT0,滞后2年窗口
0.233333333,2007,lwT0,2009,nsfT5,滞后2年窗口
0.133333333,2008,lwT0,2010,nsfT1,滞后2年窗口
0.1,2009,lwT0,2011,nsfT2,滞后2年窗口
0.1,2009,lwT0,2011,nsfT3,滞后2年窗口
0.1,2010,lwT0,2012,nsfT2,滞后2年窗口
0.1,2012,lwT0,2014,nsfT0,滞后2年窗口
0.1,2013,lwT0,2015,nsfT0,滞后2年窗口
0.1,2013,lwT0,2015,nsfT2,滞后2年窗口
0.1,2014,lwT0,2016,nsfT0,滞后2年窗口
0.1,2014,lwT0,2016,nsfT3,滞后2年窗口
0.133333333,2014,lwT0,2016,nsfT1,滞后2年窗口
0.133333333,2014,lwT0,2016,nsfT2,滞后2年窗口
0.1,2015,lwT0,2017,nsfT4,滞后2年窗口
0.166666667,2015,lwT0,2017,nsfT3,滞后2年窗口
0.2,2015,lwT0,2017,nsfT0,滞后2年窗口
0.2,2015,lwT0,2017,nsfT1,滞后2年窗口
0.2,2015,lwT0,2017,nsfT2,滞后2年窗口
0.3,2015,lwT0,2017,nsfT5,滞后2年窗口
0.1,2016,lwT0,2018,nsfT5,滞后2年窗口
0.1,2016,lwT0,2018,nsfT8,滞后2年窗口
0.133333333,2016,lwT0,2018,nsfT9,滞后2年窗口
0.166666667,2016,lwT0,2018,nsfT0,滞后2年窗口
0.1,2000,lwT1,2002,nsfT2,滞后2年窗口
0.133333333,2000,lwT1,2002,nsfT0,滞后2年窗口
0.1,2001,lwT1,2003,nsfT1,滞后2年窗口
0.133333333,2002,lwT1,2004,nsfT1,滞后2年窗口
0.166666667,2002,lwT1,2004,nsfT3,滞后2年窗口
0.1,2003,lwT1,2005,nsfT0,滞后2年窗口
0.133333333,2003,lwT1,2005,nsfT2,滞后2年窗口
0.133333333,2005,lwT1,2007,nsfT4,滞后2年窗口
0.166666667,2005,lwT1,2007,nsfT0,滞后2年窗口
0.1,2006,lwT1,2008,nsfT2,滞后2年窗口
0.1,2006,lwT1,2008,nsfT3,滞后2年窗口
0.133333333,2006,lwT1,2008,nsfT0,滞后2年窗口
0.133333333,2006,lwT1,2008,nsfT4,滞后2年窗口
0.166666667,2006,lwT1,2008,nsfT5,滞后2年窗口
0.133333333,2008,lwT1,2010,nsfT1,滞后2年窗口
0.1,2009,lwT1,2011,nsfT1,滞后2年窗口
0.133333333,2009,lwT1,2011,nsfT3,滞后2年窗口
0.1,2010,lwT1,2012,nsfT1,滞后2年窗口
0.133333333,2010,lwT1,2012,nsfT3,滞后2年窗口
0.2,2010,lwT1,2012,nsfT4,滞后2年窗口
0.133333333,2012,lwT1,2014,nsfT0,滞后2年窗口
0.133333333,2012,lwT1,2014,nsfT1,滞后2年窗口
0.133333333,2012,lwT1,2014,nsfT3,滞后2年窗口
0.2,2012,lwT1,2014,nsfT2,滞后2年窗口
0.1,2016,lwT1,2018,nsfT5,滞后2年窗口
0.1,2017,lwT1,2019,nsfT4,滞后2年窗口
0.2,2017,lwT1,2019,nsfT1,滞后2年窗口
0.1,2009,lwT10,2011,nsfT2,滞后2年窗口
0.1,2009,lwT10,2011,nsfT3,滞后2年窗口
0.133333333,2009,lwT10,2011,nsfT4,滞后2年窗口
0.1,2010,lwT10,2012,nsfT4,滞后2年窗口
0.1,2012,lwT10,2014,nsfT0,滞后2年窗口
0.1,2012,lwT10,2014,nsfT1,滞后2年窗口
0.1,2012,lwT10,2014,nsfT3,滞后2年窗口
0.1,2015,lwT10,2017,nsfT1,滞后2年窗口
0.1,2015,lwT10,2017,nsfT4,滞后2年窗口
0.1,2015,lwT10,2017,nsfT5,滞后2年窗口
0.1,2015,lwT10,2017,nsfT6,滞后2年窗口
0.1,2016,lwT10,2018,nsfT1,滞后2年窗口
0.233333333,2016,lwT10,2018,nsfT7,滞后2年窗口
